seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr22	50970169	50970234	66	*	X12520	1890	50964181	50968514	4334	-	1654	upstream	1654	TYMP
chr22	51111394	51111696	303	*	X12531	85358	51113070	51171640	58571	+	1373	upstream	1373	SHANK3
chr22	51111705	51111974	270	*	X12532	85358	51113070	51171640	58571	+	1095	upstream	1095	SHANK3
chr22	51112300	51112308	9	*	X12533	85358	51113070	51171640	58571	+	761	upstream	761	SHANK3
chr22	51176416	51176522	107	*	X12549	49	51176652	51183727	7076	+	129	upstream	129	ACR
chr2	47799	47914	116	*	X12550	642273	38814	46588	7775	-	1210	upstream	1210	FAM110C
chr2	289335	289439	105	*	X12551	285016	279561	288308	8748	-	1026	upstream	1026	ALKAL2
chr2	10220650	10220719	70	*	X12568	192668	10196926	10220538	23613	-	111	upstream	111	CYS1
chr2	10220810	10221019	210	*	X12569	192668	10196926	10220538	23613	-	271	upstream	271	CYS1
chr2	10861152	10861286	135	*	X12574	245973	10861775	10925236	63462	+	488	upstream	488	ATP6V1C2
chr2	10861152	10861286	135	*	X12575	245973	10861775	10925236	63462	+	488	upstream	488	ATP6V1C2
chr2	10861362	10861511	150	*	X12576	245973	10861775	10925236	63462	+	263	upstream	263	ATP6V1C2
chr2	10861362	10861511	150	*	X12577	245973	10861775	10925236	63462	+	263	upstream	263	ATP6V1C2
chr2	10861707	10861717	11	*	X12578	245973	10861775	10925236	63462	+	57	upstream	57	ATP6V1C2
chr2	10861985	10861991	7	*	X12579	245973	10861775	10925236	63462	+	0	inside	209	ATP6V1C2
chr2	10861858	10861991	134	*	X12580	245973	10861775	10925236	63462	+	0	inside	82	ATP6V1C2
chr2	11051611	11051775	165	*	X12589	3754	11052063	11054351	2289	+	287	upstream	287	KCNF1
chr2	11051896	11052015	120	*	X12590	3754	11052063	11054351	2289	+	47	upstream	47	KCNF1
chr2	11293572	11293573	2	*	X12592	130814	11295540	11318998	23459	+	1966	upstream	1966	SLC66A3
chr2	11810476	11810584	109	*	X12596	23620	11798304	11810329	12026	-	146	upstream	146	NTSR2
chr2	11810465	11810584	120	*	X12597	23620	11798304	11810329	12026	-	135	upstream	135	NTSR2
chr2	14773027	14773221	195	*	X12599	151354	14772810	14780168	7359	+	0	inside	216	LRATD1
chr2	14773027	14773221	195	*	X12600	151354	14772810	14780168	7359	+	0	inside	216	LRATD1
chr2	17721033	17721035	3	*	X12608	7447	17721807	17837706	115900	+	771	upstream	771	VSNL1
chr2	18056969	18057163	195	*	X12610	3790	18059114	18114225	55112	+	1950	upstream	1950	KCNS3
chr2	18057329	18057448	120	*	X12611	3790	18059114	18114225	55112	+	1665	upstream	1665	KCNS3
chr2	18057614	18057808	195	*	X12612	3790	18059114	18114225	55112	+	1305	upstream	1305	KCNS3
chr2	18057614	18057808	195	*	X12613	3790	18059114	18114225	55112	+	1305	upstream	1305	KCNS3
chr2	18058994	18059158	165	*	X12614	3790	18059114	18114225	55112	+	0	overlapStart	0	KCNS3
chr2	20067405	20067524	120	*	X12618	400946	20068615	20084808	16194	+	1090	upstream	1090	LINC00954
chr2	20212263	20212268	6	*	X12619	4148	20191813	20212455	20643	-	0	inside	186	MATN3
chr2	20865145	20865279	135	*	X12626	151449	20866424	20871250	4827	+	1144	upstream	1144	GDF7
chr2	20865515	20865649	135	*	X12627	151449	20866424	20871250	4827	+	774	upstream	774	GDF7
chr2	21267134	21267205	72	*	X12633	338	21224301	21266945	42645	-	188	upstream	188	APOB
chr2	21267101	21267205	105	*	X12634	338	21224301	21266945	42645	-	155	upstream	155	APOB
chr2	21267431	21267580	150	*	X12635	338	21224301	21266945	42645	-	485	upstream	485	APOB
chr2	21267431	21267580	150	*	X12636	338	21224301	21266945	42645	-	485	upstream	485	APOB
chr2	23607233	23607274	42	*	X12637	114818	23608298	23931483	323186	+	1023	upstream	1023	KLHL29
chr2	23606990	23607274	285	*	X12638	114818	23608298	23931483	323186	+	1023	upstream	1023	KLHL29
chr2	23607770	23607774	5	*	X12639	114818	23608298	23931483	323186	+	523	upstream	523	KLHL29
chr2	25391341	25391490	150	*	X12654	5443	25383722	25391559	7838	-	0	inside	68	POMC
chr2	25391656	25391865	210	*	X12655	5443	25383722	25391559	7838	-	96	upstream	96	POMC
chr2	25391521	25391865	345	*	X12656	5443	25383722	25391559	7838	-	0	overlapStart	0	POMC
chr2	25391911	25392120	210	*	X12657	5443	25383722	25391559	7838	-	351	upstream	351	POMC
chr2	25391911	25392120	210	*	X12658	5443	25383722	25391559	7838	-	351	upstream	351	POMC
chr2	25392331	25392450	120	*	X12659	5443	25383722	25391559	7838	-	771	upstream	771	POMC
chr2	25392331	25392450	120	*	X12660	5443	25383722	25391559	7838	-	771	upstream	771	POMC
chr2	25897104	25897208	105	*	X12663	1838	25600067	25896516	296450	-	587	upstream	587	DTNB
chr2	27069583	27069747	165	*	X12669	56896	27070969	27173219	102251	+	1221	upstream	1221	DPYSL5
chr2	27069883	27070017	135	*	X12670	56896	27070969	27173219	102251	+	951	upstream	951	DPYSL5
chr2	27069883	27070017	135	*	X12671	56896	27070969	27173219	102251	+	951	upstream	951	DPYSL5
chr2	27070543	27070724	182	*	X12672	56896	27070969	27173219	102251	+	244	upstream	244	DPYSL5
chr2	27342403	27342428	26	*	X12677	10669	27322221	27341995	19775	-	407	upstream	407	CGREF1
chr2	27342403	27342468	66	*	X12678	10669	27322221	27341995	19775	-	407	upstream	407	CGREF1
chr2	27345143	27345237	95	*	X12680	84696	27346657	27353680	7024	+	1419	upstream	1419	ABHD1
chr2	27345226	27345237	12	*	X12681	84696	27346657	27353680	7024	+	1419	upstream	1419	ABHD1
chr2	27346155	27346242	88	*	X12682	84696	27346657	27353680	7024	+	414	upstream	414	ABHD1
chr2	27346108	27346242	135	*	X12683	84696	27346657	27353680	7024	+	414	upstream	414	ABHD1
chr2	27346498	27346572	75	*	X12684	84696	27346657	27353680	7024	+	84	upstream	84	ABHD1
chr2	30452473	30452622	150	*	X12719	81606	30454397	30482899	28503	+	1774	upstream	1774	LBH
chr2	30452908	30453057	150	*	X12720	81606	30454397	30482899	28503	+	1339	upstream	1339	LBH
chr2	30453883	30454145	263	*	X12721	81606	30454397	30482899	28503	+	251	upstream	251	LBH
chr2	38304539	38304700	162	*	X12731	1545	38294746	38303323	8578	-	1215	upstream	1215	CYP1B1
chr2	38304461	38304700	240	*	X12732	1545	38294746	38303323	8578	-	1137	upstream	1137	CYP1B1
chr2	45167626	45167730	105	*	X12763	6496	45169037	45173216	4180	+	1306	upstream	1306	SIX3
chr2	45168046	45168240	195	*	X12764	6496	45169037	45173216	4180	+	796	upstream	796	SIX3
chr2	45168571	45168632	62	*	X12765	6496	45169037	45173216	4180	+	404	upstream	404	SIX3
chr2	45237148	45237154	7	*	X12780	10736	45232324	45236542	4219	-	605	upstream	605	SIX2
chr2	45237290	45237424	135	*	X12781	10736	45232324	45236542	4219	-	747	upstream	747	SIX2
chr2	45237747	45237844	98	*	X12782	10736	45232324	45236542	4219	-	1204	upstream	1204	SIX2
chr2	45237620	45237844	225	*	X12783	10736	45232324	45236542	4219	-	1077	upstream	1077	SIX2
chr2	45879219	45879235	17	*	X12798	5581	45879043	46415129	536087	+	0	inside	175	PRKCE
chr2	45879124	45879139	16	*	X12799	5581	45879043	46415129	536087	+	0	inside	80	PRKCE
chr2	45879124	45879235	112	*	X12800	5581	45879043	46415129	536087	+	0	inside	80	PRKCE
chr2	47798808	47799062	255	*	X12814	56660	47747915	47797470	49556	-	1337	upstream	1337	KCNK12
chr2	48982527	48982749	223	*	X12815	3973	48913913	48982880	68968	-	0	inside	130	LHCGR
chr2	54951113	54951159	47	*	X12818	400954	54952149	55199156	247008	+	989	upstream	989	EML6
chr2	54951015	54951159	145	*	X12819	400954	54952149	55199156	247008	+	989	upstream	989	EML6
chr2	54952228	54952674	447	*	X12820	400954	54952149	55199156	247008	+	0	inside	78	EML6
chr2	54952135	54952674	540	*	X12821	400954	54952149	55199156	247008	+	0	overlapStart	0	EML6
chr2	64881586	64881716	131	*	X12841	9792	64858755	64881046	22292	-	539	upstream	539	SERTAD2
chr2	65215159	65215278	120	*	X12846	6509	65215579	65251000	35422	+	300	upstream	300	SLC1A4
chr2	66660441	66660463	23	*	X12857	730198	66650475	66660602	10128	-	0	inside	138	MEIS1-AS3
chr2	66662421	66662525	105	*	X12858	730198	66650475	66660602	10128	-	1818	upstream	1818	MEIS1-AS3
chr2	66662421	66662525	105	*	X12858	4211	66662532	66799891	137360	+	6	upstream	6	MEIS1
chr2	68547208	68547238	31	*	X12878	25927	68511303	68547183	35881	-	24	upstream	24	CNRIP1
chr2	68547104	68547238	135	*	X12879	25927	68511303	68547183	35881	-	0	overlapStart	0	CNRIP1
chr2	68547479	68547625	147	*	X12880	25927	68511303	68547183	35881	-	295	upstream	295	CNRIP1
chr2	68547479	68547665	187	*	X12881	25927	68511303	68547183	35881	-	295	upstream	295	CNRIP1
chr2	70780781	70780925	145	*	X12896	7039	70674412	70781147	106736	-	0	inside	221	TGFA
chr2	71017421	71017540	120	*	X12897	344018	71004442	71017775	13334	-	0	inside	234	FIGLA
chr2	71017867	71017930	64	*	X12898	344018	71004442	71017775	13334	-	91	upstream	91	FIGLA
chr2	71017811	71017819	9	*	X12899	344018	71004442	71017775	13334	-	35	upstream	35	FIGLA
chr2	71205555	71205689	135	*	X12909	79998	71205575	71212629	7055	+	0	overlapStart	0	ANKRD53
chr2	71502722	71502764	43	*	X12910	27332	71503723	71662191	158469	+	958	upstream	958	ZNF638
chr2	71504001	71504058	58	*	X12911	27332	71503723	71662191	158469	+	0	inside	277	ZNF638
chr2	72375082	72375364	283	*	X12926	56603	72356367	72374991	18625	-	90	upstream	90	CYP26B1
chr2	72375825	72375904	80	*	X12927	56603	72356367	72374991	18625	-	833	upstream	833	CYP26B1
chr2	72376023	72376099	77	*	X12928	56603	72356367	72374991	18625	-	1031	upstream	1031	CYP26B1
chr2	73142576	73142695	120	*	X12935	2016	73144604	73162020	17417	+	1908	upstream	1908	EMX1
chr2	73142891	73142893	3	*	X12936	2016	73144604	73162020	17417	+	1710	upstream	1710	EMX1
chr2	73429510	73429659	150	*	X12965	344022	73429386	73438340	8955	+	0	inside	123	NOTO
chr2	73520470	73520619	150	*	X12978	1961	73518057	73520829	2773	-	0	inside	209	EGR4
chr2	73965631	73965765	135	*	X12983	51002	73956957	73964517	7561	-	1113	upstream	1113	TPRKB
chr2	74730928	74731008	81	*	X12986	85474	74724644	74730443	5800	-	484	upstream	484	LBX2
chr2	74735736	74735855	120	*	X12987	84759	74732170	74734821	2652	-	914	upstream	914	PCGF1
chr2	74782859	74782955	97	*	X12989	84695	74759946	74781062	21117	-	1796	upstream	1796	LOXL3
chr2	75428350	75428378	29	*	X12994	6869	75273590	75426645	153056	-	1704	upstream	1704	TACR1
chr2	75428450	75428463	14	*	X12995	6869	75273590	75426645	153056	-	1804	upstream	1804	TACR1
chr2	80532050	80532167	118	*	X13000	347730	80515481	80531487	16007	-	562	upstream	562	LRRTM1
chr2	85108228	85108280	53	*	X13002	129293	85048791	85108369	59579	-	0	inside	88	TRABD2A
chr2	85108337	85108362	26	*	X13003	129293	85048791	85108369	59579	-	0	inside	6	TRABD2A
chr2	85109113	85109247	135	*	X13004	129293	85048791	85108369	59579	-	743	upstream	743	TRABD2A
chr2	85978994	85979188	195	*	X13009	84913	85980909	86018506	37598	+	1720	upstream	1720	ATOH8
chr2	85980479	85980520	42	*	X13010	84913	85980909	86018506	37598	+	388	upstream	388	ATOH8
chr2	87035290	87035293	4	*	X13032	925	87011728	87035519	23792	-	0	inside	225	CD8A
chr2	87035369	87035503	135	*	X13033	925	87011728	87035519	23792	-	0	inside	15	CD8A
chr2	95537093	95537130	38	*	X13039	150483	95537232	95542568	5337	+	101	upstream	101	TEKT4
chr2	95689526	95689695	170	*	X13042	4118	95691400	95719737	28338	+	1704	upstream	1704	MAL
chr2	95689441	95689481	41	*	X13043	4118	95691400	95719737	28338	+	1918	upstream	1918	MAL
chr2	95689441	95689695	255	*	X13044	4118	95691400	95719737	28338	+	1704	upstream	1704	MAL
chr2	95690326	95690460	135	*	X13045	4118	95691400	95719737	28338	+	939	upstream	939	MAL
chr2	95690326	95690460	135	*	X13046	4118	95691400	95719737	28338	+	939	upstream	939	MAL
chr2	95691331	95691343	13	*	X13047	4118	95691400	95719737	28338	+	56	upstream	56	MAL
chr2	95691440	95691450	11	*	X13048	4118	95691400	95719737	28338	+	0	inside	39	MAL
chr2	95691616	95691990	375	*	X13049	4118	95691400	95719737	28338	+	0	inside	215	MAL
chr2	95691616	95691990	375	*	X13050	4118	95691400	95719737	28338	+	0	inside	215	MAL
chr2	96781871	96781990	120	*	X13061	151	96778623	96781888	3266	-	0	overlapStart	0	ADRA2B
chr2	96783161	96783310	150	*	X13062	151	96778623	96781888	3266	-	1272	upstream	1272	ADRA2B
chr2	96811297	96811500	204	*	X13066	1844	96808908	96811179	2272	-	117	upstream	117	DUSP2
chr2	96989045	96989179	135	*	X13069	150771	96991062	96994091	3030	+	1882	upstream	1882	ITPRIPL1
chr2	96990628	96990762	135	*	X13070	150771	96991062	96994091	3030	+	299	upstream	299	ITPRIPL1
chr2	96991018	96991065	48	*	X13071	150771	96991062	96994091	3030	+	0	overlapStart	0	ITPRIPL1
chr2	97202693	97202788	96	*	X13072	10865	97202464	97218371	15908	+	0	inside	228	ARID5A
chr2	98703732	98703866	135	*	X13078	200403	98703595	98929410	225816	+	0	inside	136	VWA3B
chr2	98962861	98962924	64	*	X13079	1261	98962618	99015064	52447	+	0	inside	242	CNGA3
chr2	99553052	99553190	139	*	X13084	343990	99410309	99552684	142376	-	367	upstream	367	CRACDL
chr2	99552919	99553190	272	*	X13085	343990	99410309	99552684	142376	-	234	upstream	234	CRACDL
chr2	101434900	101435043	144	*	X13096	4862	101436613	101613287	176675	+	1569	upstream	1569	NPAS2
chr2	101434900	101435139	240	*	X13097	4862	101436613	101613287	176675	+	1473	upstream	1473	NPAS2
chr2	101435260	101435379	120	*	X13098	4862	101436613	101613287	176675	+	1233	upstream	1233	NPAS2
chr2	101435665	101435874	210	*	X13099	4862	101436613	101613287	176675	+	738	upstream	738	NPAS2
chr2	101435665	101435874	210	*	X13100	4862	101436613	101613287	176675	+	738	upstream	738	NPAS2
chr2	101436487	101436606	120	*	X13101	4862	101436613	101613287	176675	+	6	upstream	6	NPAS2
chr2	102004198	102004302	105	*	X13104	200407	101964816	102003965	39150	-	232	upstream	232	CREG2
chr2	102004198	102004302	105	*	X13105	200407	101964816	102003965	39150	-	232	upstream	232	CREG2
chr2	102803561	102803583	23	*	X13106	8808	102803433	102855811	52379	+	0	inside	127	IL1RL2
chr2	102803561	102803660	100	*	X13107	8808	102803433	102855811	52379	+	0	inside	127	IL1RL2
chr2	103235635	103235754	120	*	X13114	6549	103236166	103327809	91644	+	411	upstream	411	SLC9A2
chr2	103235800	103235852	53	*	X13115	6549	103236166	103327809	91644	+	313	upstream	313	SLC9A2
chr2	105467826	105467945	120	*	X13127	100506421	105421883	105467934	46052	-	0	overlapStart	0	PANTR1
chr2	105468085	105468275	191	*	X13128	100506421	105421883	105467934	46052	-	150	upstream	150	PANTR1
chr2	105468951	105468982	32	*	X13129	100506421	105421883	105467934	46052	-	1016	upstream	1016	PANTR1
chr2	105469765	105469834	70	*	X13130	100506421	105421883	105467934	46052	-	1830	upstream	1830	PANTR1
chr2	105470060	105470167	108	*	X13131	5455	105471969	105473471	1503	+	1801	upstream	1801	POU3F3
chr2	105470680	105470769	90	*	X13132	5455	105471969	105473471	1503	+	1199	upstream	1199	POU3F3
chr2	105471295	105471414	120	*	X13133	5455	105471969	105473471	1503	+	554	upstream	554	POU3F3
chr2	105471295	105471414	120	*	X13134	5455	105471969	105473471	1503	+	554	upstream	554	POU3F3
chr2	105471445	105471474	30	*	X13135	5455	105471969	105473471	1503	+	494	upstream	494	POU3F3
chr2	105471445	105471474	30	*	X13136	5455	105471969	105473471	1503	+	494	upstream	494	POU3F3
chr2	106681653	106681847	195	*	X13148	84417	106682113	106694609	12497	+	265	upstream	265	ECRG4
chr2	106682072	106682087	16	*	X13149	84417	106682113	106694609	12497	+	25	upstream	25	ECRG4
chr2	106682373	106682732	360	*	X13151	84417	106682113	106694609	12497	+	0	inside	259	ECRG4
chr2	109746579	109746728	150	*	X13163	100287216	109743784	109746575	2792	-	3	upstream	3	SH3RF3-AS1
chr2	109746579	109746728	150	*	X13164	100287216	109743784	109746575	2792	-	3	upstream	3	SH3RF3-AS1
chr2	109747029	109747163	135	*	X13165	100287216	109743784	109746575	2792	-	453	upstream	453	SH3RF3-AS1
chr2	109747029	109747163	135	*	X13166	100287216	109743784	109746575	2792	-	453	upstream	453	SH3RF3-AS1
chr2	109747749	109747883	135	*	X13167	100287216	109743784	109746575	2792	-	1173	upstream	1173	SH3RF3-AS1
chr2	110373526	110373645	120	*	X13168	151011	110300374	110371783	71410	-	1742	upstream	1742	SEPTIN10
chr2	111877455	111877574	120	*	X13172	10018	111878491	111926022	47532	+	916	upstream	916	BCL2L11
chr2	111877455	111877574	120	*	X13173	10018	111878491	111926022	47532	+	916	upstream	916	BCL2L11
chr2	113238155	113238217	63	*	X13175	150465	113239743	113290222	50480	+	1525	upstream	1525	TTL
chr2	114036576	114036770	195	*	X13180	7849	113973574	114036498	62925	-	77	upstream	77	PAX8
chr2	114037296	114037460	165	*	X13181	7849	113973574	114036498	62925	-	797	upstream	797	PAX8
chr2	114037641	114037798	158	*	X13182	7849	113973574	114036498	62925	-	1142	upstream	1142	PAX8
chr2	115920006	115920006	1	*	X13193	389023	115901625	115918920	17296	-	1085	upstream	1085	DPP10-AS1
chr2	115919842	115920006	165	*	X13194	389023	115901625	115918920	17296	-	921	upstream	921	DPP10-AS1
chr2	115920112	115920231	120	*	X13195	389023	115901625	115918920	17296	-	1191	upstream	1191	DPP10-AS1
chr2	115920112	115920231	120	*	X13196	389023	115901625	115918920	17296	-	1191	upstream	1191	DPP10-AS1
chr2	115920476	115920595	120	*	X13197	389023	115901625	115918920	17296	-	1555	upstream	1555	DPP10-AS1
chr2	115920638	115920651	14	*	X13198	389023	115901625	115918920	17296	-	1717	upstream	1717	DPP10-AS1
chr2	115920476	115920595	120	*	X13199	389023	115901625	115918920	17296	-	1555	upstream	1555	DPP10-AS1
chr2	115920638	115920651	14	*	X13200	389023	115901625	115918920	17296	-	1717	upstream	1717	DPP10-AS1
chr2	120282131	120282213	83	*	X13229	6344	120197419	120282028	84610	-	102	upstream	102	SCTR
chr2	120282064	120282213	150	*	X13230	6344	120197419	120282028	84610	-	35	upstream	35	SCTR
chr2	120981330	120981429	100	*	X13232	79134	120975047	120980984	5938	-	345	upstream	345	TMEM185B
chr2	121101720	121101854	135	*	X13243	3625	121103719	121109383	5665	+	1864	upstream	1864	INHBB
chr2	121102342	121102499	158	*	X13244	3625	121103719	121109383	5665	+	1219	upstream	1219	INHBB
chr2	121102275	121102499	225	*	X13245	3625	121103719	121109383	5665	+	1219	upstream	1219	INHBB
chr2	121225887	121226021	135	*	X13260	84931	121221911	121223925	2015	-	1961	upstream	1961	LINC01101
chr2	124781784	124781873	90	*	X13287	129684	124782864	125672863	890000	+	990	upstream	990	CNTNAP5
chr2	124781784	124781873	90	*	X13288	129684	124782864	125672863	890000	+	990	upstream	990	CNTNAP5
chr2	124783104	124783223	120	*	X13289	129684	124782864	125672863	890000	+	0	inside	239	CNTNAP5
chr2	127413582	127413665	84	*	X13290	2995	127413511	127454251	40741	+	0	inside	70	GYPC
chr2	128174404	128174538	135	*	X13298	5624	128175996	128186822	10827	+	1457	upstream	1457	PROC
chr2	128175454	128175562	109	*	X13299	5624	128175996	128186822	10827	+	433	upstream	433	PROC
chr2	128180944	128181183	240	*	X13304	100616187	128181113	128181194	82	-	0	overlapEnd	10	MIR4783
chr2	131512633	131512767	135	*	X13316	205147	131513077	131525707	12631	+	309	upstream	309	AMER3
chr2	131512633	131512917	285	*	X13317	205147	131513077	131525707	12631	+	159	upstream	159	AMER3
chr2	136875774	136875784	11	*	X13365	7852	136871919	136875725	3807	-	48	upstream	48	CXCR4
chr2	136876658	136877047	390	*	X13366	7852	136871919	136875725	3807	-	932	upstream	932	CXCR4
chr2	139538029	139538068	40	*	X13377	11249	139426727	139537811	111085	-	217	upstream	217	NXPH2
chr2	139538594	139538778	185	*	X13378	11249	139426727	139537811	111085	-	782	upstream	782	NXPH2
chr2	139538374	139538778	405	*	X13379	11249	139426727	139537811	111085	-	562	upstream	562	NXPH2
chr2	139539544	139539753	210	*	X13380	11249	139426727	139537811	111085	-	1732	upstream	1732	NXPH2
chr2	145276156	145276286	131	*	X13391	100303491	145277181	145278465	1285	+	894	upstream	894	ZEB2-AS1
chr2	145276156	145276286	131	*	X13392	100303491	145277181	145278465	1285	+	894	upstream	894	ZEB2-AS1
chr2	145279506	145279519	14	*	X13393	9839	145141942	145277958	136017	-	1547	upstream	1547	ZEB2
chr2	145279506	145279610	105	*	X13394	9839	145141942	145277958	136017	-	1547	upstream	1547	ZEB2
chr2	145279615	145279661	47	*	X13395	9839	145141942	145277958	136017	-	1656	upstream	1656	ZEB2
chr2	152955781	152956057	277	*	X13405	785	152689286	152955593	266308	-	187	upstream	187	CACNB4
chr2	155553834	155554088	255	*	X13413	3760	155555093	155714864	159772	+	1004	upstream	1004	KCNJ3
chr2	155554741	155554875	135	*	X13414	3760	155555093	155714864	159772	+	217	upstream	217	KCNJ3
chr2	157189975	157190094	120	*	X13425	4929	157180944	157189287	8344	-	687	upstream	687	NR4A2
chr2	157190305	157190381	77	*	X13426	4929	157180944	157189287	8344	-	1017	upstream	1017	NR4A2
